job_id,job_title,company,company_name,company_id,location,job_description,keywords,experience,education,salary,job-time,description_length,cleaned_job_description,cleaned_job_description_length
JOB101689,Software Engineer,Aster Technologies,Aster Technologies,COM012,"Nagpur, Maharashtra","We are looking for a Software Engineer to join Aster Technologies. The candidate should have experience with Spark, Python, SQL, AWS. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 8+ Years experience and MBA qualification are preferred.","Spark, Python, SQL, AWS",8+ Years,MBA,₹10-16 LPA,Contract,347.0,we are looking for a software engineer to join aster technologies the candidate should have experience with spark python sql aws responsibilities include data analysis reporting dashboard creation data cleaning problem solving and collaboration with business teams candidates with 8 years experience and mba qualification are preferred,335
JOB100252,Software Engineer,Quantix Analytics,Quantix Analytics,COM009,"Noida, Uttar Pradesh","We are looking for a Software Engineer to join Quantix Analytics. The candidate should have experience with SQL, Power BI, Excel, DAX. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 1-3 Years experience and Any Graduate qualification are preferred.","SQL, Power BI, Excel, DAX",1-3 Years,Any Graduate,₹3-5 LPA,Remote,358.0,we are looking for a software engineer to join quantix analytics the candidate should have experience with sql power bi excel dax responsibilities include data analysis reporting dashboard creation data cleaning problem solving and collaboration with business teams candidates with 1 3 years experience and any graduate qualification are preferred,347
JOB102089,BI Analyst,InsightWorks,InsightWorks,COM007,Remote,"We are looking for a BI Analyst to join InsightWorks. The candidate should have experience with Spark, Python, SQL, AWS. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 5-8 Years experience and B.Sc. qualification are preferred.","Spark, Python, SQL, AWS",5-8 Years,B.Sc.,₹6-10 LPA,Internship,337.0,we are looking for a bi analyst to join insightworks the candidate should have experience with spark python sql aws responsibilities include data analysis reporting dashboard creation data cleaning problem solving and collaboration with business teams candidates with 5 8 years experience and b sc qualification are preferred,325
JOB100116,Power BI Developer,DataBridge Labs,DataBridge Labs,COM004,"Mumbai, Maharashtra","We are looking for a Power BI Developer to join DataBridge Labs. The candidate should have experience with Tableau, SQL, Excel, Business Intelligence. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 8+ Years experience and B.Tech / B.E. qualification are preferred.","Tableau, SQL, Excel, Business Intelligence",8+ Years,B.Tech / B.E.,₹4-7 LPA,Full-Time,374.0,we are looking for a power bi developer to join databridge labs the candidate should have experience with tableau sql excel business intelligence responsibilities include data analysis reporting dashboard creation data cleaning problem solving and collaboration with business teams candidates with 8 years experience and b tech b e qualification are preferred,359
JOB101701,Business Analyst,Innovexa Pvt Ltd,Innovexa Pvt Ltd,COM010,"Noida, Uttar Pradesh","We are looking for a Business Analyst to join Innovexa Pvt Ltd. The candidate should have experience with Python, Pandas, Machine Learning, Scikit-learn. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 0-1 Years experience and B.Tech / B.E. qualification are preferred.","Python, Pandas, Machine Learning, Scikit-learn",0-1 Years,B.Tech / B.E.,₹5-8 LPA,Internship,378.0,we are looking for a business analyst to join innovexa pvt ltd the candidate should have experience with python pandas machine learning scikit learn responsibilities include data analysis reporting dashboard creation data cleaning problem solving and collaboration with business teams candidates with 0 1 years experience and b tech b e qualification are preferred,364
JOB100640,Data Scientist,InsightWorks,InsightWorks,COM007,"Noida, Uttar Pradesh","We are looking for a Data Scientist to join InsightWorks. The candidate should have experience with Spark, Python, SQL, AWS. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 3-5 Years experience and B.Sc. qualification are preferred.",,3-5 Years,B.Sc.,₹10-16 LPA,Internship,341.0,we are looking for a data scientist to join insightworks the candidate should have experience with spark python sql aws responsibilities include data analysis reporting dashboard creation data cleaning problem solving and collaboration with business teams candidates with 3 5 years experience and b sc qualification are preferred,329
JOB100016,Data Engineer,Aster Technologies,Aster Technologies,COM012,"Nashik, Maharashtra","We are looking for a Data Engineer to join Aster Technologies. The candidate should have experience with Excel, Power BI, SQL, Data Visualization. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 5-8 Years experience and B.Sc. qualification are preferred.","Excel, Power BI, SQL, Data Visualization",5-8 Years,B.Sc.,₹8-12 LPA,Remote,363.0,we are looking for a data engineer to join aster technologies the candidate should have experience with excel power bi sql data visualization responsibilities include data analysis reporting dashboard creation data cleaning problem solving and collaboration with business teams candidates with 5 8 years experience and b sc qualification are preferred,351
JOB100587,Financial Analyst,TechNova Solutions,TechNova Solutions,COM001,"Nashik, Maharashtra","We are looking for a Financial Analyst to join TechNova Solutions. The candidate should have experience with Excel, Power BI, SQL, Data Visualization. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 1-3 Years experience and Bachelor's Degree qualification are preferred.","Excel, Power BI, SQL, Data Visualization",1-3 Years,Bachelor's Degree,₹4-7 LPA,Remote,379.0,we are looking for a financial analyst to join technova solutions the candidate should have experience with excel power bi sql data visualization responsibilities include data analysis reporting dashboard creation data cleaning problem solving and collaboration with business teams candidates with 1 3 years experience and bachelor s degree qualification are preferred,368
JOB101106,Python Developer,Aster Technologies,Aster Technologies,COM012,"Mumbai, Maharashtra","We are looking for a Python Developer to join Aster Technologies. The candidate should have experience with Tableau, SQL, Excel, Business Intelligence. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 8+ Years experience and BCA qualification are preferred.","Tableau, SQL, Excel, Business Intelligence",8+ Years,BCA,₹2.5-4 LPA,Part-Time,365.0,we are looking for a python developer to join aster technologies the candidate should have experience with tableau sql excel business intelligence responsibilities include data analysis reporting dashboard creation data cleaning problem solving and collaboration with business teams candidates with 8 years experience and bca qualification are preferred,353
JOB100684,BI Analyst,TechNova Solutions,TechNova Solutions,COM001,Remote,"We are looking for a BI Analyst to join TechNova Solutions. The candidate should have experience with Spark, Python, SQL, AWS. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 5-8 Years experience and Any Graduate qualification are preferred.","Spark, Python, SQL, AWS",5-8 Years,Any Graduate,₹8-12 LPA,Contract,350.0,we are looking for a bi analyst to join technova solutions the candidate should have experience with spark python sql aws responsibilities include data analysis reporting dashboard creation data cleaning problem solving and collaboration with business teams candidates with 5 8 years experience and any graduate qualification are preferred,339
JOB101584,Data Scientist,FinEdge Technologies,FinEdge Technologies,COM006,,"We are looking for a Data Scientist to join FinEdge Technologies. The candidate should have experience with Spark, Python, SQL, AWS. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 5-8 Years experience and B.Sc. qualification are preferred.","Spark, Python, SQL, AWS",5-8 Years,B.Sc.,₹2.5-4 LPA,Internship,349.0,we are looking for a data scientist to join finedge technologies the candidate should have experience with spark python sql aws responsibilities include data analysis reporting dashboard creation data cleaning problem solving and collaboration with business teams candidates with 5 8 years experience and b sc qualification are preferred,337
JOB101290,ML Engineer,InsightWorks,InsightWorks,COM007,"Pune, Maharashtra","We are looking for a ML Engineer to join InsightWorks. The candidate should have experience with Python, TensorFlow, NLP, Machine Learning. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 1-3 Years experience and Any Graduate qualification are preferred.","Python, TensorFlow, NLP, Machine Learning",1-3 Years,Any Graduate,₹10-16 LPA,Internship,363.0,we are looking for a ml engineer to join insightworks the candidate should have experience with python tensorflow nlp machine learning responsibilities include data analysis reporting dashboard creation data cleaning problem solving and collaboration with business teams candidates with 1 3 years experience and any graduate qualification are preferred,352
JOB101179,Power BI Developer,NextGen Systems,NextGen Systems,COM005,"Pune, Maharashtra","We are looking for a Power BI Developer to join NextGen Systems. The candidate should have experience with Python, Pandas, Machine Learning, Scikit-learn. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 2-4 Years experience and MBA qualification are preferred.","Python, Pandas, Machine Learning, Scikit-learn",2-4 Years,MBA,₹5-8 LPA,Part-Time,369.0,we are looking for a power bi developer to join nextgen systems the candidate should have experience with python pandas machine learning scikit learn responsibilities include data analysis reporting dashboard creation data cleaning problem solving and collaboration with business teams candidates with 2 4 years experience and mba qualification are preferred,358
JOB100142,Financial Analyst,Quantix Analytics,Quantix Analytics,COM009,"Pune, Maharashtra","We are looking for a Financial Analyst to join Quantix Analytics. The candidate should have experience with Excel, Power BI, SQL, Data Visualization. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 8+ Years experience and Any Graduate qualification are preferred.","Excel, Power BI, SQL, Data Visualization",8+ Years,Any Graduate,₹6-10 LPA,Internship,372.0,we are looking for a financial analyst to join quantix analytics the candidate should have experience with excel power bi sql data visualization responsibilities include data analysis reporting dashboard creation data cleaning problem solving and collaboration with business teams candidates with 8 years experience and any graduate qualification are preferred,360
JOB100703,Business Analyst,Quantix Analytics,Quantix Analytics,COM009,"Hyderabad, Telangana","We are looking for a Business Analyst to join Quantix Analytics. The candidate should have experience with Java, Spring Boot, SQL, REST API. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 1-3 Years experience and Master's Degree qualification are preferred.","Java, Spring Boot, SQL, REST API",1-3 Years,Master's Degree,₹5-8 LPA,Remote,367.0,we are looking for a business analyst to join quantix analytics the candidate should have experience with java spring boot sql rest api responsibilities include data analysis reporting dashboard creation data cleaning problem solving and collaboration with business teams candidates with 1 3 years experience and master s degree qualification are preferred,356
JOB100065,Power BI Developer,Infosphere Analytics,Infosphere Analytics,COM002,"Chennai, Tamil Nadu","We are looking for a Power BI Developer to join Infosphere Analytics. The candidate should have experience with Tableau, SQL, Excel, Business Intelligence. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 2-4 Years experience and Master's Degree qualification are preferred.","Tableau, SQL, Excel, Business Intelligence",2-4 Years,Master's Degree,₹6-10 LPA,Internship,382.0,we are looking for a power bi developer to join infosphere analytics the candidate should have experience with tableau sql excel business intelligence responsibilities include data analysis reporting dashboard creation data cleaning problem solving and collaboration with business teams candidates with 2 4 years experience and master s degree qualification are preferred,371
JOB100180,Data Scientist,BluePeak Digital,BluePeak Digital,COM011,"Hyderabad, Telangana","We are looking for a Data Scientist to join BluePeak Digital. The candidate should have experience with Python, TensorFlow, NLP, Machine Learning. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 3-5 Years experience and Bachelor's Degree qualification are preferred.","Python, TensorFlow, NLP, Machine Learning",3-5 Years,Bachelor's Degree,₹6-10 LPA,Remote,375.0,we are looking for a data scientist to join bluepeak digital the candidate should have experience with python tensorflow nlp machine learning responsibilities include data analysis reporting dashboard creation data cleaning problem solving and collaboration with business teams candidates with 3 5 years experience and bachelor s degree qualification are preferred,364
JOB101622,BI Analyst,NextGen Systems,NextGen Systems,COM005,"Ahmedabad, Gujarat","We are looking for a BI Analyst to join NextGen Systems. The candidate should have experience with Python, Pandas, NumPy, SQL. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 1-3 Years experience and B.Sc. qualification are preferred.","Python, Pandas, NumPy, SQL",1-3 Years,B.Sc.,₹2.5-4 LPA,Remote,343.0,we are looking for a bi analyst to join nextgen systems the candidate should have experience with python pandas numpy sql responsibilities include data analysis reporting dashboard creation data cleaning problem solving and collaboration with business teams candidates with 1 3 years experience and b sc qualification are preferred,331
JOB101478,Data Engineer,InsightWorks,InsightWorks,COM007,"Bengaluru, Karnataka","We are looking for a Data Engineer to join InsightWorks. The candidate should have experience with Spark, Python, SQL, AWS. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 5-8 Years experience and B.Tech / B.E. qualification are preferred.","Spark, Python, SQL, AWS",5-8 Years,B.Tech / B.E.,₹4-7 LPA,Contract,348.0,we are looking for a data engineer to join insightworks the candidate should have experience with spark python sql aws responsibilities include data analysis reporting dashboard creation data cleaning problem solving and collaboration with business teams candidates with 5 8 years experience and b tech b e qualification are preferred,334
JOB102465,Data Engineer,Innovexa Pvt Ltd,Innovexa Pvt Ltd,COM010,Delhi NCR,"We are looking for a Data Engineer to join Innovexa Pvt Ltd. The candidate should have experience with Python, SQL, AWS, ETL. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 8+ Years experience and BCA qualification are preferred.","Python, SQL, AWS, ETL",8+ Years,BCA,₹8-12 LPA,Full-Time,339.0,we are looking for a data engineer to join innovexa pvt ltd the candidate should have experience with python sql aws etl responsibilities include data analysis reporting dashboard creation data cleaning problem solving and collaboration with business teams candidates with 8 years experience and bca qualification are preferred,327
JOB101511,  junior data analyst ,DataBridge Labs,DataBridge Labs,COM004,"Pune, Maharashtra","We are looking for a Junior Data Analyst to join DataBridge Labs. The candidate should have experience with Python, TensorFlow, NLP, Machine Learning. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 8+ Years experience and Any Graduate qualification are preferred.","Python, TensorFlow, NLP, Machine Learning",8+ Years,Any Graduate,₹4-7 LPA,Full-Time,373.0,we are looking for a junior data analyst to join databridge labs the candidate should have experience with python tensorflow nlp machine learning responsibilities include data analysis reporting dashboard creation data cleaning problem solving and collaboration with business teams candidates with 8 years experience and any graduate qualification are preferred,361
JOB101049,Product Analyst,CloudMatrix Technologies,CloudMatrix Technologies,COM003,"Pune, Maharashtra","We are looking for a Product Analyst to join CloudMatrix Technologies. The candidate should have experience with SQL, Power BI, Excel, DAX. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 3-5 Years experience and Bachelor's Degree qualification are preferred.","SQL, Power BI, Excel, DAX",3-5 Years,Bachelor's Degree,₹2.5-4 LPA,Full-Time,368.0,we are looking for a product analyst to join cloudmatrix technologies the candidate should have experience with sql power bi excel dax responsibilities include data analysis reporting dashboard creation data cleaning problem solving and collaboration with business teams candidates with 3 5 years experience and bachelor s degree qualification are preferred,357
JOB102223,Financial Analyst,Aster Technologies,Aster Technologies,COM012,"Bengaluru, Karnataka","We are looking for a Financial Analyst to join Aster Technologies. The candidate should have experience with Java, Spring Boot, SQL, REST API. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 5-8 Years experience and MBA qualification are preferred.","Java, Spring Boot, SQL, REST API",5-8 Years,MBA,₹5-8 LPA,Part-Time,357.0,we are looking for a financial analyst to join aster technologies the candidate should have experience with java spring boot sql rest api responsibilities include data analysis reporting dashboard creation data cleaning problem solving and collaboration with business teams candidates with 5 8 years experience and mba qualification are preferred,346
JOB101388,BI Analyst,Aster Technologies,Aster Technologies,COM012,Delhi NCR,"We are looking for a BI Analyst to join Aster Technologies. The candidate should have experience with Java, Spring Boot, SQL, REST API. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 5-8 Years experience and MBA qualification are preferred.","Java, Spring Boot, SQL, REST API",5-8 Years,MBA,₹4-7 LPA,Remote,350.0,we are looking for a bi analyst to join aster technologies the candidate should have experience with java spring boot sql rest api responsibilities include data analysis reporting dashboard creation data cleaning problem solving and collaboration with business teams candidates with 5 8 years experience and mba qualification are preferred,339
JOB100450,Software Engineer,CloudMatrix Technologies,CloudMatrix Technologies,COM003,"Gurugram, Haryana","We are looking for a Software Engineer to join CloudMatrix Technologies. The candidate should have experience with Spark, Python, SQL, AWS. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 2-4 Years experience and B.Tech / B.E. qualification are preferred.","Spark, Python, SQL, AWS",2-4 Years,B.Tech / B.E.,₹3-5 LPA,Contract,364.0,we are looking for a software engineer to join cloudmatrix technologies the candidate should have experience with spark python sql aws responsibilities include data analysis reporting dashboard creation data cleaning problem solving and collaboration with business teams candidates with 2 4 years experience and b tech b e qualification are preferred,350
JOB101231,Business Analyst,NextGen Systems,NextGen Systems,COM005,"Mumbai, Maharashtra","We are looking for a Business Analyst to join NextGen Systems. The candidate should have experience with Java, Spring Boot, SQL, REST API. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 2-4 Years experience and Bachelor's Degree qualification are preferred.","Java, Spring Boot, SQL, REST API",2-4 Years,Bachelor's Degree,₹3-5 LPA,Internship,367.0,we are looking for a business analyst to join nextgen systems the candidate should have experience with java spring boot sql rest api responsibilities include data analysis reporting dashboard creation data cleaning problem solving and collaboration with business teams candidates with 2 4 years experience and bachelor s degree qualification are preferred,356
JOB101539,AI Engineer,BluePeak Digital,BluePeak Digital,COM011,"Pune, Maharashtra","We are looking for a AI Engineer to join BluePeak Digital. The candidate should have experience with Python, Pandas, Machine Learning, Scikit-learn. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 2-4 Years experience and Master's Degree qualification are preferred.","Python, Pandas, Machine Learning, Scikit-learn",2-4 Years,Master's Degree,₹10-16 LPA,Remote,375.0,we are looking for a ai engineer to join bluepeak digital the candidate should have experience with python pandas machine learning scikit learn responsibilities include data analysis reporting dashboard creation data cleaning problem solving and collaboration with business teams candidates with 2 4 years experience and master s degree qualification are preferred,364
JOB100290,Software Engineer,DataBridge Labs,DataBridge Labs,COM004,"Mumbai, Maharashtra","We are looking for a Software Engineer to join DataBridge Labs. The candidate should have experience with Spark, Python, SQL, AWS. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 1-3 Years experience and Any Graduate qualification are preferred.","Spark, Python, SQL, AWS",1-3 Years,Any Graduate,₹3-5 LPA,Part-Time,354.0,we are looking for a software engineer to join databridge labs the candidate should have experience with spark python sql aws responsibilities include data analysis reporting dashboard creation data cleaning problem solving and collaboration with business teams candidates with 1 3 years experience and any graduate qualification are preferred,343
JOB100193,Data Analyst,FinEdge Technologies,FinEdge Technologies,COM006,"Hyderabad, Telangana","We are looking for a Data Analyst to join FinEdge Technologies. The candidate should have experience with Java, Spring Boot, SQL, REST API. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 5-8 Years experience and B.Sc. qualification are preferred.","Java, Spring Boot, SQL, REST API",5-8 Years,B.Sc.,Not Disclosed,Part-Time,356.0,we are looking for a data analyst to join finedge technologies the candidate should have experience with java spring boot sql rest api responsibilities include data analysis reporting dashboard creation data cleaning problem solving and collaboration with business teams candidates with 5 8 years experience and b sc qualification are preferred,344
JOB100545,MIS Executive,FinEdge Technologies,FinEdge Technologies,COM006,"Pune, Maharashtra","We are looking for a MIS Executive to join FinEdge Technologies. The candidate should have experience with Python, Pandas, Machine Learning, Scikit-learn. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 0-1 Years experience and B.Tech / B.E. qualification are preferred.","Python, Pandas, Machine Learning, Scikit-learn",0-1 Years,B.Tech / B.E.,₹6-10 LPA,Part-Time,379.0,we are looking for a mis executive to join finedge technologies the candidate should have experience with python pandas machine learning scikit learn responsibilities include data analysis reporting dashboard creation data cleaning problem solving and collaboration with business teams candidates with 0 1 years experience and b tech b e qualification are preferred,365
JOB101581,AI Engineer,Infosphere Analytics,Infosphere Analytics,COM002,"Noida, Uttar Pradesh","We are looking for a AI Engineer to join Infosphere Analytics. The candidate should have experience with Excel, Power BI, SQL, Data Visualization. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 0-1 Years experience and MBA qualification are preferred.","Excel, Power BI, SQL, Data Visualization",0-1 Years,MBA,₹3-5 LPA,Full-Time,361.0,we are looking for a ai engineer to join infosphere analytics the candidate should have experience with excel power bi sql data visualization responsibilities include data analysis reporting dashboard creation data cleaning problem solving and collaboration with business teams candidates with 0 1 years experience and mba qualification are preferred,350
JOB101915,BI Analyst,DataBridge Labs,DataBridge Labs,COM004,Delhi NCR,"We are looking for a BI Analyst to join DataBridge Labs. The candidate should have experience with Python, TensorFlow, NLP, Machine Learning. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 5-8 Years experience and Master's Degree qualification are preferred.","Python, TensorFlow, NLP, Machine Learning",5-8 Years,Master's Degree,₹10-16 LPA,Remote,368.0,we are looking for a bi analyst to join databridge labs the candidate should have experience with python tensorflow nlp machine learning responsibilities include data analysis reporting dashboard creation data cleaning problem solving and collaboration with business teams candidates with 5 8 years experience and master s degree qualification are preferred,357
JOB102355,MIS Executive,ByteCraft Solutions,ByteCraft Solutions,COM008,"Nagpur, Maharashtra","We are looking for a MIS Executive to join ByteCraft Solutions. The candidate should have experience with Spark, Python, SQL, AWS. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 5-8 Years experience and B.Tech / B.E. qualification are preferred.","Spark, Python, SQL, AWS",5-8 Years,B.Tech / B.E.,₹5-8 LPA,Full-Time,355.0,we are looking for a mis executive to join bytecraft solutions the candidate should have experience with spark python sql aws responsibilities include data analysis reporting dashboard creation data cleaning problem solving and collaboration with business teams candidates with 5 8 years experience and b tech b e qualification are preferred,341
JOB102437,Data Engineer,Quantix Analytics,Quantix Analytics,COM009,,"We are looking for a Data Engineer to join Quantix Analytics. The candidate should have experience with Python, TensorFlow, NLP, Machine Learning. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 2-4 Years experience and Bachelor's Degree qualification are preferred.","Python, TensorFlow, NLP, Machine Learning",2-4 Years,Bachelor's Degree,₹3-5 LPA,Part-Time,375.0,we are looking for a data engineer to join quantix analytics the candidate should have experience with python tensorflow nlp machine learning responsibilities include data analysis reporting dashboard creation data cleaning problem solving and collaboration with business teams candidates with 2 4 years experience and bachelor s degree qualification are preferred,364
JOB100008,Software Engineer,Infosphere Analytics,Infosphere Analytics,COM002,"Noida, Uttar Pradesh","We are looking for a Software Engineer to join Infosphere Analytics. The candidate should have experience with Python, TensorFlow, NLP, Machine Learning. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 0-1 Years experience and MBA qualification are preferred.","Python, TensorFlow, NLP, Machine Learning",0-1 Years,MBA,₹4-7 LPA,Remote,368.0,we are looking for a software engineer to join infosphere analytics the candidate should have experience with python tensorflow nlp machine learning responsibilities include data analysis reporting dashboard creation data cleaning problem solving and collaboration with business teams candidates with 0 1 years experience and mba qualification are preferred,357
JOB102338,AI Engineer,DataBridge Labs,DataBridge Labs,COM004,"Nagpur, Maharashtra","We are looking for a AI Engineer to join DataBridge Labs. The candidate should have experience with Python, TensorFlow, NLP, Machine Learning. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 1-3 Years experience and Any Graduate qualification are preferred.","Python, TensorFlow, NLP, Machine Learning",1-3 Years,Any Graduate,₹8-12 LPA,Remote,366.0,we are looking for a ai engineer to join databridge labs the candidate should have experience with python tensorflow nlp machine learning responsibilities include data analysis reporting dashboard creation data cleaning problem solving and collaboration with business teams candidates with 1 3 years experience and any graduate qualification are preferred,355
JOB100340,Junior Data Analyst,Innovexa Pvt Ltd,Innovexa Pvt Ltd,COM010,"Hyderabad, Telangana","We are looking for a Junior Data Analyst to join Innovexa Pvt Ltd. The candidate should have experience with SQL, Power BI, Excel, DAX. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 5-8 Years experience and Master's Degree qualification are preferred.","SQL, Power BI, Excel, DAX",5-8 Years,,₹8-12 LPA,Full-Time,362.0,we are looking for a junior data analyst to join innovexa pvt ltd the candidate should have experience with sql power bi excel dax responsibilities include data analysis reporting dashboard creation data cleaning problem solving and collaboration with business teams candidates with 5 8 years experience and master s degree qualification are preferred,351
JOB101359,Product Analyst,Aster Technologies,Aster Technologies,COM012,"Hyderabad, Telangana","We are looking for a Product Analyst to join Aster Technologies. The candidate should have experience with Java, Spring Boot, SQL, REST API. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 1-3 Years experience and BCA qualification are preferred.","Java, Spring Boot, SQL, REST API",1-3 Years,BCA,,Full-Time,355.0,we are looking for a product analyst to join aster technologies the candidate should have experience with java spring boot sql rest api responsibilities include data analysis reporting dashboard creation data cleaning problem solving and collaboration with business teams candidates with 1 3 years experience and bca qualification are preferred,344
JOB101673,Business Analyst,TechNova Solutions,TechNova Solutions,COM001,"Noida, Uttar Pradesh","We are looking for a Business Analyst to join TechNova Solutions. The candidate should have experience with Java, Spring Boot, SQL, REST API. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 3-5 Years experience and Master's Degree qualification are preferred.","Java, Spring Boot, SQL, REST API",3-5 Years,Master's Degree,₹5-8 LPA,Remote,368.0,we are looking for a business analyst to join technova solutions the candidate should have experience with java spring boot sql rest api responsibilities include data analysis reporting dashboard creation data cleaning problem solving and collaboration with business teams candidates with 3 5 years experience and master s degree qualification are preferred,357
JOB100518,Power BI Developer,FinEdge Technologies,FinEdge Technologies,COM006,"Noida, Uttar Pradesh","We are looking for a Power BI Developer to join FinEdge Technologies. The candidate should have experience with Python, TensorFlow, NLP, Machine Learning. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 8+ Years experience and Any Graduate qualification are preferred.","Python, TensorFlow, NLP, Machine Learning",8+ Years,Any Graduate,₹8-12 LPA,Contract,377.0,we are looking for a power bi developer to join finedge technologies the candidate should have experience with python tensorflow nlp machine learning responsibilities include data analysis reporting dashboard creation data cleaning problem solving and collaboration with business teams candidates with 8 years experience and any graduate qualification are preferred,365
JOB100403,Business Analyst,FinEdge Technologies,FinEdge Technologies,COM006,,"We are looking for a Business Analyst to join FinEdge Technologies. The candidate should have experience with Python, Pandas, Machine Learning, Scikit-learn. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 1-3 Years experience and MBA qualification are preferred.","Python, Pandas, Machine Learning, Scikit-learn",1-3 Years,MBA,₹3-5 LPA,Internship,372.0,we are looking for a business analyst to join finedge technologies the candidate should have experience with python pandas machine learning scikit learn responsibilities include data analysis reporting dashboard creation data cleaning problem solving and collaboration with business teams candidates with 1 3 years experience and mba qualification are preferred,361
JOB100734,Data Engineer,Innovexa Pvt Ltd,Innovexa Pvt Ltd,COM010,"Bengaluru, Karnataka","We are looking for a Data Engineer to join Innovexa Pvt Ltd. The candidate should have experience with Python, SQL, AWS, ETL. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 8+ Years experience and Any Graduate qualification are preferred.","Python, SQL, AWS, ETL",8+ Years,Any Graduate,₹5-8 LPA,Full-Time,348.0,we are looking for a data engineer to join innovexa pvt ltd the candidate should have experience with python sql aws etl responsibilities include data analysis reporting dashboard creation data cleaning problem solving and collaboration with business teams candidates with 8 years experience and any graduate qualification are preferred,336
